Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Sportime School Badminton Set,109.99,Sporting Goods,Racquet Sports,Badminton,,,,New,10000,"With the School Badminton Set you get 12 aluminum badminton racquets and a protecting sleeve of 12 shuttlecocks in a handy Sportime Team Carrying Bag. Every team of 2 players gets their own color racquets, with our new set including 2 each of 6 colors; re","d, yellow, blue, green, purple and orange. Each aluminum racquet is built to last, yet light enough for the youngest players to manage easily. Weighs just 90g (.2 lbs.), and measures 26 L (66cm) with an 8""W (20.3cm) teardrop design head, and a comfortable",", tacky 4-3/8"" D (20.3cm) grip. The all-nylon shuttlecocks are perfect for school play, and will hold up to the rigors of constant use. The nylon, zippered carrying bag sports an adjustable shoulder strap and handy grab-handle, and holds all 12 racquets a",nd shuttlecocks.,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766581&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,SPORTS,BADMINTON,,School Specialty,030181,EACH,$82.49,$94.86,109.99
"Heavy-Duty Mesh Storage Bags - Set of 6 12"" x 18""",40.49,Sporting Goods,Exercise & Fitness,,,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=376979&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=376128&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Store AND transport your equipment with durable, lightweight, mesh abgs. Control the equipment and track its distribution through color coding. 1st grade gets the red bag of equipment, 2nd the yellow, 3rd the blue .and so on. Made tougher now ","with 130g heavy-duty, knotless polyester, with drawstrings. Now made in three convenient sizes to carry most of your physical eduation needs.</p> <b> </b> <ul> <li>Set of 6 Colors - Red, Yellow, Blue, Green, Purple And Orange</li> <li>Lightweight and dura",ble 130g knotless polyester mesh</li> <li>Ideal for carrying most of your physical education equipment</li> <li>Six bright colors are useful for distribution and tracking of equipment</li> <li>Drawstrings with cord lock toggles</li> </ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=769946&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,ORGANIZATION,PHY ED BALL BAGS,,School Specialty,030184,SET OF 6,$30.37,$34.93,40.49
Sportime Heavy Duty Mesh Storage Bags - 24 x 36 - Set of 6 - Assorted Colors,60.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=374300&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=373471&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Store And transport your equipment with durable, lightweight, Heavy-Duty Mesh Storage Bags. Control the equipment and track its distribution through color coding. 1st grade gets the red bag of equipment, 2nd the yellow, 3rd the blue...and so o","n. Made tougher now with 130g heavy-duty, knotless polyester, with drawstrings. Now made in three convenient sizes to carry most of your physical education needs. 24"" x 36"" Set of 6.</p> <b> </b> <ul> <li>Set of 6 Colors</li> <li>Lightweight and durable 1",30g knotless polyester mesh</li> <li>Ideal for carrying most of your physical education needs</li> <li>Six bright colors are useful for distribution and tracking of equipment</li> <li>Drawstrings with cord lock toggles</li> </ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=770067&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,ORGANIZATION,PHY ED BALL BAGS,,School Specialty,030187,EACH,$45.74,$52.60,60.99
"Heavy-Duty Mesh Storage Bags Red 12"" x 18""",8.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"Store And transport your equipment with durable, lightweight, Heavy-Duty Mesh Storage Bags. Control the equipment and track its distribution through color coding. 1st grade gets the red bag of equipment, 2nd the yellow, 3rd the blue...and so on. Made toug","her now with 130g heavy-duty, knotless polyester, with drawstrings. Now made in three convenient sizes to carry most of your physical education needs. 12"" x 18"" Red.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=769714&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,ORGANIZATION,PHY ED BALL BAGS,,School Specialty,030189,EACH,$6.74,$7.75,8.99
Crayola Colored Chalk - 3 3/16 x 3/8 - Pack of 12 - Assorted Colors,.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Chalk,,,New,10000,"Twelve sticks of chalk in 6 colors. Perfect for chalk drawings and sidewalk art. Recommended for children's use; also suitable for lecture presentations. Non toxic. 3 3/16"" x 3/8"". <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprod",msds/documents/image/msds_030-3380.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Crayola Colored Chalk - 3 3/16 x, 3/8 - Pack of 12 - Assorted Colors</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1030093&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,CHALK,COLORED,,School Specialty,030-3380,PACK OF 12,$0.74,$0.85,.99
Preventive Dental Specialties Special Needs Tuffy Chewy Sensory Aid - Set of 2 - Assorted Colors,9.99,Health & Beauty,Health Care,,,,,New,10000,"Preventative Dental offers an oral sensory solution. Tuffy Chewy was designed to help children that need to chew or bite. It features a safe, durable chew surface that is rigid and non-pliable. Use of this product should be supervised by an adult at all t","imes. Set of 2.</p> <b> </b> <ul> <li>Set of 2</li> <li>Designed for children that need to chew or bite down</li> <li>Durable chew surface with no liquids or gels inside</li> <li>Made of safe, rigid, non-pliable material</li> <li>Can be placed in ice wate",r for a soothing effect</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771560&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,SPECIAL NEEDS,SENSORY SOLUTIONS,ORAL,,School Specialty,030405,EACH,$7.49,$8.61,9.99
Volley SuperSkin 2 MultiPlay Medium Bounce Ball - 6 1/4 inch - Yellow,29.49,Sporting Goods,Exercise & Fitness,,,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=369446&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=368535&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>The 65kg SuperSkin-2 MultiPlay Volley Ball is 40% heavier than the Special, yet retains superior shock absorption. The added weight actually makes it the best ball for hard-throwing games like Team Handball and Dodge Ball alternatives. Put tha","t together with a great SuperSkin-2 grip and it's a Must Have addition to your Volley inventory. Latex free.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Recommended for Handball and Dodgeball games</li> <li>Heavy, durable outdoor or indoor game bal",l</li> <li>Can be used for volleyball games</li> <li>Use for physical education classes or fitness testing</li> </ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=764634&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,FOAM BALLS,,School Specialty,030495,EACH,$22.12,$25.44,29.49
SportimeMax ProRubber Football #9 Regulation,16.39,Sporting Goods,Team Sports,Football,,,,New,10000,"Make Great Official Game Balls Claimed Delegates To The First Annual Save The Pigs Conference As incredible as the looks and feel of the SportimeMax line of primary And secondary colored balls are, leather-like realism is the hallmark of those carrying th","e ProRubber trademark. The molds and colors for this limited ball group were painstakingly designed so that we were able to virtually duplicate the look of their pig hide and cowhide equivalents. In fact, it may only be after one is picked up that you wil","l be able to tell the difference. SportimeMax ProRubber balls are softer, easier to hold, easier to throw, easier to catch and easier to control. The ProRubber Football, in particular, may be the first real threat to leather s grip on official game balls."," 9""Regulation/Official Size. Latex free.</p> <b> </b> <ul> <li>Category: Balls / Sports Balls</li> <li>Sold as a Single Unit</li> <li>Short name: Ball Football Max Prorubber #9 Regulation</li> <li>A School Specialty Exclusive</li> <li>Sportime Brand of Pr",oducts</li> </ul> <p>,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1029447&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,SPORTS,FOOTBALL/FLAG FOOTBALL,,School Specialty,030577,EACH,$12.29,$14.13,16.39
OMNIKIN  Super Ball - 20 inches long and 13 inch diameter - Red,42.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"The OMNIKIN  Super Ball makes your football unit larger than life. Kids absolutely love the super size. And you'll love the durability, light weight of the ball, and the 6 bright colors. Play rugby-type games, football (although overhand passes are quite ","a challenge), play cooperative games, punt/pass/kick games, modified KIN-Ball  and more. Super Balls are 20"" long and 13"" diameter, with a tough, durable bladder included that can be inflated with a high-volume pump and small ball adapter, sold separately",". Durable nylon covers are guaranteed for 3 years, used indoors or out. Red.<p><iframe width=""640"" height=""360"" src=""https://www.youtube.com/embed/Z170Y-ccceg?feature=player_detailpage"" frameborder=""0"" allowfullscreen></iframe></p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766670&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,SUPER-SIZED/THERAPY,,School Specialty,030691,EACH,$27.94,$32.13,42.99
OMNIKIN  Super Ball - 20 inches long and 13 inch diameter - Blue,42.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"The OMNIKIN  Super Ball makes your football unit larger than life. Kids absolutely love the super size. And you'll love the durability, light weight of the ball, and the 6 bright colors. Play rugby-type games, football (although overhand passes are quite ","a challenge), play cooperative games, punt/pass/kick games, modified KIN-Ball  and more. Super Balls are 20"" long and 13"" diameter, with a tough, durable bladder included that can be inflated with a high-volume pump and small ball adapter, sold separately",". Durable nylon covers are guaranteed for 3 years, used indoors or out. Blue.<p><iframe width=""640"" height=""360"" src=""https://www.youtube.com/embed/Z170Y-ccceg?feature=player_detailpage"" frameborder=""0"" allowfullscreen></iframe></p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766766&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,SUPER-SIZED/THERAPY,,School Specialty,030693,EACH,$27.94,$32.13,42.99
OMNIKIN  Super Ball - 20 inches long and 13 inch diameter - Green,42.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"The OMNIKIN  Super Ball makes your football unit larger than life. Kids absolutely love the super size. And you'll love the durability, light weight of the ball, and the 6 bright colors. Play rugby-type games, football (although overhand passes are quite ","a challenge), play cooperative games, punt/pass/kick games, modified KIN-Ball  and more. Super Balls are 20"" long and 13"" diameter, with a tough, durable bladder included that can be inflated with a high-volume pump and small ball adapter, sold separately",". Durable nylon covers are guaranteed for 3 years, used indoors or out. Green.<p><iframe width=""640"" height=""360"" src=""https://www.youtube.com/embed/Z170Y-ccceg?feature=player_detailpage"" frameborder=""0"" allowfullscreen></iframe></p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766773&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,SUPER-SIZED/THERAPY,,School Specialty,030694,EACH,$27.94,$32.13,42.99
OMNIKIN  Super Ball - 20 inches long and 13 inch diameter - Purple,42.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"The OMNIKIN  Super Ball makes your football unit larger than life. Kids absolutely love the super size. And you'll love the durability, light weight of the ball, and the 6 bright colors. Play rugby-type games, football (although overhand passes are quite ","a challenge), play cooperative games, punt/pass/kick games, modified KIN-Ball  and more. Super Balls are 20"" long and 13"" diameter, with a tough, durable bladder included that can be inflated with a high-volume pump and small ball adapter, sold separately",". Durable nylon covers are guaranteed for 3 years, used indoors or out. Purple.<p><iframe width=""640"" height=""360"" src=""https://www.youtube.com/embed/Z170Y-ccceg?feature=player_detailpage"" frameborder=""0"" allowfullscreen></iframe></p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766781&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,SUPER-SIZED/THERAPY,,School Specialty,030696,EACH,$27.94,$32.13,42.99
OMNIKIN  Super Ball - 20 inches long and 13 inch diameter - Orange,42.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"The OMNIKIN  Super Ball makes your football unit larger than life. Kids absolutely love the super size. And you'll love the durability, light weight of the ball, and the 6 bright colors. Play rugby-type games, football (although overhand passes are quite ","a challenge), play cooperative games, punt/pass/kick games, modified KIN-Ball  and more. Super Balls are 20"" long and 13"" diameter, with a tough, durable bladder included that can be inflated with a high-volume pump and small ball adapter, sold separately",". Durable nylon covers are guaranteed for 3 years, used indoors or out. Orange.<p><iframe width=""640"" height=""360"" src=""https://www.youtube.com/embed/Z170Y-ccceg?feature=player_detailpage"" frameborder=""0"" allowfullscreen></iframe></p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766691&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,SUPER-SIZED/THERAPY,,School Specialty,030697,EACH,$27.94,$32.13,42.99
OMNIKIN  Super Ball - 20 inches long and 13 inch diameter - Yellow,42.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"The OMNIKIN  Super Ball makes your football unit larger than life. Kids absolutely love the super size. And you'll love the durability, light weight of the ball, and the 6 bright colors. Play rugby-type games, football (although overhand passes are quite ","a challenge), play cooperative games, punt/pass/kick games, modified KIN-Ball  and more. Super Balls are 20"" long and 13"" diameter, with a tough, durable bladder included that can be inflated with a high-volume pump and small ball adapter, sold separately",". Durable nylon covers are guaranteed for 3 years, used indoors or out. Yellow.<p><iframe width=""640"" height=""360"" src=""https://www.youtube.com/embed/Z170Y-ccceg?feature=player_detailpage"" frameborder=""0"" allowfullscreen></iframe></p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766680&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,SUPER-SIZED/THERAPY,,School Specialty,030699,EACH,$27.94,$32.13,42.99
Sportime Sense of Timer - 2 Minute - Blue,26.99,Sporting Goods,Exercise & Fitness,Stopwatches,,,,New,10000,"Sense-of-Timer was not designed to provide exact countdown times, but rather as a visual sense of passing time. The Sense-of-Timer is ideal for self-governing activiity periods, games, exercises, discussion groups, tests, rests and more. Hour glass shape ",guarantees a smooth and complete flow of sand contents. High-impact plastic construction makes this timer able to endure drops on the floor. Latex free.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=783866&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,ORGANIZATION,TIMERS/STOPWATCHES,,School Specialty,030708,EACH,$20.24,$23.28,26.99
